generation,best_fitness,avg_fitness,worst_fitness,std_fitness
0,15.096141427480765,9.40621500244393,3.9825945459571694,2.694592104024831
1,16.531663631945374,11.997487887959137,4.8238064505089,2.619794935880717
2,18.0017496512336,12.686715301685718,6.539193338509559,3.094012534128851
3,18.0017496512336,12.051457504861016,4.295322992119231,3.6425685290111747
4,18.635466869162034,13.524402094549806,6.566846898976411,3.0506122469185395
5,22.289438965255542,14.522210583391416,5.690889079457757,3.9024845585058605
6,24.923652780063055,15.724151303303644,7.035427148527098,4.00334688274978
7,24.923652780063055,15.747971072379444,7.6138739727422236,4.323973450268215
8,24.923652780063055,17.295067440863708,6.982491554015932,4.341084570233796
9,24.923652780063055,17.704522374820968,6.277017595861461,4.378213844503002
10,25.367089140036228,17.580419298203317,0.8112416382585685,5.469906001384785
11,25.367089140036228,18.678283163334747,8.263104777323273,4.814006345090855
12,25.367089140036228,19.182877904324027,9.358190037610113,4.756952880326878
13,25.367089140036228,18.984731034482717,2.4711522430284294,5.605887636505147
14,26.650233969676137,18.836382250180115,6.590515162092225,5.708093074921423
15,26.650233969676137,19.095715970775405,7.943979259320288,4.8205783615222195
16,26.650233969676137,18.765881933056676,6.776083815556373,5.361010513577496
17,26.650233969676137,17.668681585479238,4.9050126237106335,6.031207526510922
18,26.650233969676137,20.015983383692124,10.47691717520154,4.607152846785924
19,26.650233969676137,18.435835611323835,6.6442996714802085,5.4207875792145295
20,26.650233969676137,19.20283575543559,7.25791184833555,4.808630790772802
21,26.650233969676137,18.086881701341355,5.4681209942364575,6.006681139290634
22,26.650233969676137,17.87800930012794,7.284210996328711,5.843586491881727
23,26.650233969676137,19.458253400806782,2.6605617489021114,5.340977732386617
24,26.650233969676137,18.229551747918293,8.716391261007667,5.365920717022324
25,26.650233969676137,18.040698966158914,6.733097795650543,5.538022315733654
26,26.650233969676137,18.486313008316912,8.97108980825457,5.349452767659193
27,26.650233969676137,18.304961983746118,4.047922728557911,6.3968755919319795
28,26.650233969676137,17.986585827902505,6.773793173842172,6.1747802332794635
29,26.650233969676137,18.725151166663267,8.333976236106551,5.613593237113367
