generation,best_fitness,avg_fitness,worst_fitness,std_fitness
0,9.494685943174682,-15.62094262264048,-100.0,38.55620873997256
1,16.016167656996007,-3.878468138182667,-100.0,28.778240610327575
2,18.804910462081978,1.5151625165693514,-100.0,23.82002459164819
3,18.804910462081978,0.5366197049413003,-100.0,28.265120874897008
4,24.881256544018704,-1.182945235044784,-100.0,31.91299606992725
5,24.881256544018704,4.280332087375174,-100.0,24.76635933317978
6,24.881256544018704,-1.7008489422209494,-100.0,33.589650418910075
7,24.881256544018704,2.9350612322825294,-100.0,27.12036550966008
8,24.881256544018704,3.1321480662663013,-100.0,27.055613574038137
9,24.881256544018704,2.5331264978868218,-100.0,29.2441546308959
10,24.881256544018704,-2.964810185083074,-100.0,35.17937897896671
11,24.881256544018704,1.9324122624905515,-100.0,31.15271100055648
12,24.881256544018704,3.2685497370507477,-100.0,29.508764244682364
13,24.881256544018704,-5.851037780765328,-100.0,41.914275224315936
14,24.881256544018704,-1.7991915540485415,-100.0,37.17635345520396
15,24.881256544018704,-1.4564672857099767,-100.0,37.34274893995354
16,24.881256544018704,-2.8289976240998183,-100.0,38.48877539548476
17,24.881256544018704,1.0720466063441976,-100.0,32.98654387281507
18,24.881256544018704,-1.9383548870073732,-100.0,37.19983960128447
19,24.881256544018704,2.364163622887126,-100.0,33.324638659585105
20,26.12196511096455,-7.183896340026938,-100.0,44.32536180845463
21,26.12196511096455,-1.0419051960182295,-100.0,39.19877085690659
22,26.12196511096455,-4.071853497300443,-100.0,41.234802432919125
23,26.12196511096455,-5.098959579455026,-100.0,42.32016235182475
24,26.12196511096455,-5.480443626497252,-100.0,43.587073930387184
25,26.595487882283877,1.9030371000186599,-100.0,35.105298532884696
26,26.595487882283877,-4.148430856189606,-100.0,41.24937282790419
27,26.595487882283877,-1.1314497113532656,-100.0,39.282238677592936
28,26.595487882283877,-7.649011852146776,-100.0,45.59829433865864
29,26.595487882283877,-3.0698418079713723,-100.0,40.1512995302705
30,26.595487882283877,2.6397403932341272,-100.0,35.290240353946146
31,26.595487882283877,1.0237115011325848,-100.0,36.63508055573597
32,26.595487882283877,3.344905468485373,-100.0,33.74532282326825
33,26.595487882283877,5.539993927716562,-100.0,30.32524984713943
34,26.595487882283877,-1.2565917936467894,-100.0,39.28335130769562
35,26.595487882283877,2.0962196206338266,-100.0,33.512883413285024
36,26.595487882283877,5.25954129669779,-100.0,30.23215826638203
37,26.595487882283877,0.14346111884107104,-100.0,38.055454830095016
38,26.595487882283877,0.10564837985534674,-100.0,39.63009635960537
39,26.595487882283877,1.591087115567119,-100.0,35.07391645195387
40,26.595487882283877,2.111242045627989,-100.0,33.42899726698619
41,26.595487882283877,2.251924275529134,-100.0,33.407161279276394
42,26.595487882283877,2.6348484160653736,-100.0,33.46326517071989
43,26.595487882283877,-0.44895613058945033,-100.0,37.92203293602734
44,26.595487882283877,7.0373383639972165,-100.0,26.254668124135694
45,26.595487882283877,-6.088558561295946,-100.0,43.46417566258224
46,26.595487882283877,-6.416420090211416,-100.0,44.77180874165235
47,27.738740229373967,0.6713516320601753,-100.0,36.68253217708168
48,27.738740229373967,5.44751854453632,-100.0,28.185394745712927
49,27.738740229373967,-1.4637028668165468,-100.0,37.7251472934035
50,27.738740229373967,-3.1894389281278572,-100.0,41.75235101609378
51,27.738740229373967,-3.9624803066135414,-100.0,39.97387279623042
52,27.738740229373967,0.861227035576279,-100.0,34.937678812927714
53,28.63999038906757,2.3410986418201487,-100.0,33.60760009894553
54,28.63999038906757,-7.021906642878807,-100.0,44.53657133788861
55,28.63999038906757,0.3312521908697048,-100.0,38.14956277193052
56,28.63999038906757,4.015448659955083,-100.0,30.09275843955609
57,28.63999038906757,-1.7295524647714917,-100.0,39.11879569488203
58,28.63999038906757,1.0735792575013468,-100.0,34.969747950403665
59,28.63999038906757,-1.493420927422015,-100.0,37.55040887593526
60,28.63999038906757,-3.270129529325341,-100.0,40.25911029508003
61,28.63999038906757,-2.846695552511404,-100.0,40.39457862754249
62,28.63999038906757,1.2693238271679532,-100.0,35.00363912025828
63,28.63999038906757,-0.8876528932700649,-100.0,36.2300085484315
64,28.63999038906757,-1.8305420082624528,-100.0,37.543278580155715
65,28.63999038906757,-1.3867826017387983,-100.0,37.63397640865322
66,28.63999038906757,1.4458299100529484,-100.0,33.31484965886125
67,29.415931107971048,3.8114947659390044,-100.0,32.10432381674413
68,29.415931107971048,6.394104681779643,-100.0,28.438969605944155
69,29.415931107971048,4.7649926774823355,-100.0,30.399032023574197
70,29.415931107971048,1.9101770342461735,-100.0,33.53703796098464
71,29.415931107971048,1.9202137775212678,-100.0,35.21899292986654
72,29.415931107971048,1.4934122342080483,-100.0,35.25691662826746
73,29.415931107971048,4.03416290783613,-100.0,32.148983668430596
74,29.415931107971048,3.4161288860943997,-100.0,31.899640116594295
75,29.415931107971048,2.811283847195686,-100.0,33.75599129876054
76,29.415931107971048,2.169826230753749,-100.0,33.643730661908094
77,29.415931107971048,-2.24336244319963,-100.0,40.55174675085569
78,29.415931107971048,2.414174155628445,-100.0,33.685915640840875
79,29.415931107971048,5.419514627057023,-100.0,30.41168202225938
80,29.415931107971048,1.306352520979694,-100.0,35.302753162644166
81,29.415931107971048,1.0819072883150092,-100.0,35.11159037078799
82,29.415931107971048,0.5376564200452026,-100.0,36.80286395011119
83,29.415931107971048,0.5349802838649343,-100.0,36.69191070070697
84,29.415931107971048,2.4322962882172465,-100.0,35.41310701625481
85,29.415931107971048,5.819102530434944,-100.0,30.59527450681002
86,29.415931107971048,-7.647480537106667,-100.0,45.87290910396661
87,29.415931107971048,0.416334727866595,-100.0,36.84460384491475
88,29.415931107971048,3.944701073066323,-100.0,32.36171221708396
89,29.415931107971048,3.422712511910245,-100.0,32.115590303407195
