generation,best_fitness,avg_fitness,worst_fitness,std_fitness
0,41.89332858330542,12.685390456453785,-44.12856695828252,12.83336534075737
1,41.89332858330542,15.246944789107765,-9.950667745609188,10.950701106931689
2,49.00383236258418,17.34044170452236,-13.588773848421237,12.973014558619411
3,52.351350863835044,20.706888137404746,-19.11434691284351,14.24617396925642
4,64.94029917943944,21.659619856007552,-10.532656471862033,15.81070122280306
5,64.94029917943944,20.29207553500082,-17.500315185877266,15.427640812276623
6,64.94029917943944,24.25311325250503,-1.9283156125618968,16.36782691426121
7,71.314757418064,25.017104130843027,-0.9104606627624756,17.181823435125008
8,71.314757418064,26.14978632850332,-23.526191483996396,16.76528896590304
9,71.314757418064,24.324626369839503,-24.608615792460448,18.60499601306489
10,71.314757418064,25.64336898993593,-15.207641457476424,18.538901442516618
11,71.314757418064,25.92942688599353,-30.568763952816255,20.8719764400559
12,71.314757418064,29.434809581677168,-3.3921639888473356,18.472903343249957
13,71.314757418064,27.669226528009013,-11.501290519549006,20.53423557448908
14,72.08209770315351,28.84924885248959,-26.48178139666359,21.131796972184564
15,72.08209770315351,27.54995509896218,-17.586660791740968,21.769735865587148
16,73.21130527116435,30.484375145004538,-18.325810878339915,21.990957932923088
17,82.03769968305633,32.56655608984609,-3.5381702596694087,20.741754789081504
18,89.45861508311566,32.02510934508871,-3.0657789765416723,23.32991421782009
19,89.45861508311566,30.522425883387776,-29.208323394482406,25.722524103725682
20,89.45861508311566,31.277189027358588,-36.09308350807943,24.928652701034327
21,89.45861508311566,32.33154211485231,-19.423492077346086,25.52216348760959
22,89.45861508311566,31.93239580217133,-29.161866092103253,25.02530377420616
23,89.45861508311566,31.247613481770788,-12.938666999743688,25.42270816130049
24,89.45861508311566,32.43959841009952,-17.73343169879865,26.80621837722332
25,89.45861508311566,32.13796045850806,-9.911808701063611,25.150214536692516
26,89.45861508311566,35.012415051822146,-11.761238546021243,25.59727704446966
27,89.45861508311566,30.88178250811364,-26.83423172634729,26.291000439415523
28,89.45861508311566,33.074241596112046,-14.433322083240888,25.34483162086825
29,93.37544429960471,33.6449528367187,-30.63806531626285,28.384920520524464
30,93.37544429960471,34.63755832979684,-23.08358364905901,27.043734002717777
