generation,best_fitness,avg_fitness,worst_fitness,std_fitness
0,100.43603451143534,100.43603451143534,100.43603451143534,0.0
1,100.43603451143534,100.43603451143534,100.43603451143534,0.0
2,100.43603451143534,100.43603451143534,100.43603451143534,0.0
3,100.43603451143534,100.43603451143534,100.43603451143534,0.0
4,100.43603451143534,100.43603451143534,100.43603451143534,0.0
5,100.43603451143534,100.43603451143534,100.43603451143534,0.0
6,100.43603451143534,100.43603451143534,100.43603451143534,0.0
7,100.43603451143534,100.43603451143534,100.43603451143534,0.0
8,100.43603451143534,100.43603451143534,100.43603451143534,0.0
9,100.43603451143534,100.43603451143534,100.43603451143534,0.0
10,100.43603451143534,100.43603451143534,100.43603451143534,0.0
11,100.43603451143534,100.43603451143534,100.43603451143534,0.0
12,100.43603451143534,100.43603451143534,100.43603451143534,0.0
13,100.43603451143534,100.43603451143534,100.43603451143534,0.0
14,100.43603451143534,100.43603451143534,100.43603451143534,0.0
15,100.43603451143534,100.43603451143534,100.43603451143534,0.0
16,100.43603451143534,100.43603451143534,100.43603451143534,0.0
17,100.43603451143534,100.43603451143534,100.43603451143534,0.0
18,100.43603451143534,100.43603451143534,100.43603451143534,0.0
19,100.43603451143534,100.43603451143534,100.43603451143534,0.0
20,100.43603451143534,100.43603451143534,100.43603451143534,0.0
21,100.43603451143534,100.43603451143534,100.43603451143534,0.0
22,100.43603451143534,100.43603451143534,100.43603451143534,0.0
23,100.43603451143534,100.43603451143534,100.43603451143534,0.0
24,100.43603451143534,100.43603451143534,100.43603451143534,0.0
25,100.43603451143534,100.43603451143534,100.43603451143534,0.0
26,100.43603451143534,100.43603451143534,100.43603451143534,0.0
27,100.43603451143534,100.43603451143534,100.43603451143534,0.0
28,100.43603451143534,100.43603451143534,100.43603451143534,0.0
29,100.43603451143534,100.43603451143534,100.43603451143534,0.0
30,100.43603451143534,100.43603451143534,100.43603451143534,0.0
31,100.43603451143534,100.43603451143534,100.43603451143534,0.0
32,100.43603451143534,100.43603451143534,100.43603451143534,0.0
33,100.43603451143534,100.43603451143534,100.43603451143534,0.0
34,100.43603451143534,100.43603451143534,100.43603451143534,0.0
35,100.43603451143534,100.43603451143534,100.43603451143534,0.0
36,100.43603451143534,100.43603451143534,100.43603451143534,0.0
37,100.43603451143534,100.43603451143534,100.43603451143534,0.0
38,100.43603451143534,100.43603451143534,100.43603451143534,0.0
39,100.43603451143534,100.43603451143534,100.43603451143534,0.0
