generation,best_fitness,avg_fitness,worst_fitness,std_fitness
0,24.692759202302593,12.620281306601736,4.758253150005662,3.43551078673014
1,24.692759202302593,13.925756210174956,1.6860032911189748,3.859525150432377
2,25.72531592029592,15.72602760297344,5.563117033704847,4.293638498203448
3,25.72531592029592,15.880699245523601,3.289260862243977,4.68083716652988
4,25.72531592029592,16.087568123936407,-1.4036960801880292,5.217961018185046
5,28.001135581402146,16.6443391245388,3.8228497081309443,4.917243887240743
6,28.001135581402146,16.95557444902784,-2.797073287183803,5.369139989152715
7,28.001135581402146,17.295007915373226,0.7751175568403461,5.61167251897527
8,28.001135581402146,17.606182293999776,3.632095416872918,5.622509316249954
9,28.001135581402146,17.170985260346008,3.912160085738299,5.83520598244435
10,29.039645364927914,16.581589911789816,6.130414645609361,5.902563595687183
11,29.846333500807027,17.809364805277824,4.436525142326283,6.058990184388055
12,29.846333500807027,17.122476072601096,3.6580118120772953,6.662948344383774
13,29.846333500807027,18.121679572804812,5.6420009537679165,6.025573770346656
14,29.846333500807027,17.879101963541785,6.925774809723444,5.9911782776306515
15,29.846333500807027,18.424414136890373,6.363475389474905,6.148149727727013
16,29.846333500807027,17.659139799901162,3.8888911138196653,6.375683023298202
17,29.846333500807027,17.109816890229077,1.2188187911620643,6.8756278113404905
18,29.846333500807027,18.31405764033798,4.455014663271784,6.342140399044971
19,29.846333500807027,18.08661628375262,-0.5696300918322222,6.940469737502669
20,29.846333500807027,18.468884551667767,6.117047572767243,6.363595230198657
21,29.846333500807027,18.023231600014636,6.247877086611153,6.3901223058770436
22,29.846333500807027,18.384676568059422,4.728271720429754,6.394217599297639
23,29.846333500807027,17.55207358042062,3.7680467646781493,6.994366209242017
24,29.846333500807027,17.84763198035569,3.6808557265560564,7.02746611638717
25,29.846333500807027,18.13286039999512,1.7775477563855766,6.7827274550023136
26,29.846333500807027,18.442993891160956,-5.137642327856537,7.354281954511444
27,29.846333500807027,18.12574768602451,-2.0835570279599955,7.187524297169571
28,29.846333500807027,18.6815154823818,5.196362746816247,6.711505428232521
29,29.846333500807027,18.3028205717257,2.8543708851848977,6.862906852378006
