generation,best_fitness,avg_fitness,worst_fitness,std_fitness
0,19.548389952407096,12.663110535889032,6.162860501288276,2.7659580833041457
1,20.424330459487013,14.499126434392863,9.073976218771245,2.9430413803750612
2,21.128745588370275,16.33211970700309,7.790590086857892,3.2443389319641565
3,21.128745588370275,16.27203365277817,7.603938624045678,3.2132075339012753
4,21.857593178325157,17.239969834842455,8.271124388579825,3.5599092488637383
5,21.857593178325157,17.43543752726838,7.7407333904134275,3.298368339688744
6,21.857593178325157,17.334803040979523,8.624236843188902,3.1756241145097235
7,22.033459340000174,17.30093898240175,6.861777809426475,3.5538787053578913
8,22.21557516844638,17.259144215143298,10.260365873707112,3.0959031390384943
9,22.63972845685862,17.62147558296326,7.935636956762092,3.565147333470808
10,22.63972845685862,18.736390617304114,11.38192426138638,3.1058170112241004
11,23.019042559745845,18.151957834419694,7.140291351227705,3.5983688947773285
12,23.019042559745845,18.722450905863223,9.836169260307235,3.4989532758526307
13,23.019042559745845,19.45320987936907,12.607690481986923,2.9052596704819305
14,23.019042559745845,17.88513061185834,9.653698653882811,3.9928725433282706
15,23.019042559745845,18.30193820152117,11.260786627480648,3.8406488599524544
16,23.019042559745845,18.393810936643355,8.591357290845503,3.765617716383518
17,23.303790702951034,18.165399228520027,6.3798851995225485,4.330672021240227
18,23.303790702951034,18.206990765656244,9.443322721037516,3.8089478925332783
19,23.303790702951034,19.25613321183232,8.730207375153046,3.536963885312914
20,23.303790702951034,19.26793268559017,9.389000565534976,3.5343853231844724
21,23.303790702951034,17.458607611794218,8.741934632881938,4.1212322856758625
22,23.303790702951034,18.244518457501368,9.504611770840151,4.207436310527978
23,23.32399600289233,19.775598210741894,11.918817738614644,3.6174002910370375
24,23.32399600289233,18.932177666512107,10.046716192264855,4.215154227663748
25,23.50055232394656,19.53654462445487,11.114662660022715,3.3610922182277423
26,23.50055232394656,18.087832543504234,10.904497422189186,4.086790902186151
27,23.50055232394656,18.01483000186524,10.837347087934681,4.506796825688501
28,23.50055232394656,18.721158988600525,10.03121148084112,3.8854385381842214
29,23.50055232394656,18.674761478400008,8.66664110261444,4.236007670218568
