generation,best_fitness,avg_fitness,worst_fitness,std_fitness
0,24.692759202302593,12.620281306601736,4.758253150005662,3.43551078673014
1,25.379830157138617,15.069959819357432,5.886728501992207,3.7618797579190058
2,29.217753029137505,16.463262228823567,1.8872557257582856,4.583214743022191
3,29.217753029137505,17.46323306445417,5.506198369991894,4.464133021542093
4,29.217753029137505,18.3261882152926,8.05113637597394,4.838397384638252
5,29.217753029137505,18.66506756494685,1.7686041111547717,5.569656878212864
6,29.217753029137505,18.891520833177772,3.337076710114097,5.606331490099131
7,30.535215853581384,19.595716247444685,-1.5752060986005045,6.145312703094808
8,30.535215853581384,20.747569074117166,8.256011770934201,5.076130261986738
9,30.535215853581384,20.801549406539902,8.55714214125533,5.274630107647321
10,30.535215853581384,20.21733765370085,5.942136749821022,5.798912818545253
11,32.6096304677776,20.792545126775444,4.636502670822938,5.804269356623975
12,32.6096304677776,21.22260089481009,9.793668126715016,5.613569105621387
13,32.6096304677776,20.64548965753102,-0.05910904836956839,6.45337089036352
14,32.6096304677776,21.661341353645035,8.467726330070368,5.7297674551403714
15,32.6096304677776,20.8769133082238,1.5161571146615014,6.951940959770803
16,32.6096304677776,20.882394671628468,3.6185704714952367,6.930210523804844
17,32.62546702574255,21.053446337730538,7.091230286465988,6.8131438637450925
18,32.62546702574255,21.94086528062888,0.26670449221554693,7.032624343330686
19,32.62546702574255,21.37758212868242,2.3565151390620698,6.6869469347529655
20,33.315848745153765,21.52734841969533,3.6555661425117463,6.983224931006084
21,33.315848745153765,22.69616932392952,3.746698752567763,6.345360663933825
22,33.315848745153765,21.972651478700858,4.750634926061335,7.297790844519929
23,33.315848745153765,22.457396667150675,6.186426517646969,7.034042105422666
24,33.315848745153765,21.604762623150368,1.7788205659328156,7.35006750626295
25,33.683323105245165,22.14777850348055,0.7555684737139586,7.212401915922627
26,33.683323105245165,20.931202161450543,3.6621583014190593,8.358923678411927
27,33.683323105245165,21.531792393312557,5.137181345057931,7.290255438153071
28,33.683323105245165,22.66109548470549,7.999432372883828,7.111458051761352
29,33.683323105245165,21.17087110170354,6.574022515833403,7.614590293123619
