generation,best_fitness,avg_fitness,worst_fitness,std_fitness
0,17.89430344814409,11.488893452096436,5.9824412568079675,2.6030063373795915
1,19.090442677619368,13.368815529101472,4.919636160271692,2.7157916541520124
2,19.803705319188257,14.431794991820013,6.739799674965095,2.898893898532597
3,20.662076037176558,15.28432614147468,5.271280846720468,2.99596892957007
4,20.864033251823333,15.929852612277905,4.746331574921698,3.4123634890429195
5,21.768372924852727,16.607264177065876,5.446852124954835,3.210132355095383
6,21.768372924852727,17.623314772366932,8.74038251822443,3.092265803881545
7,22.353138308610493,17.251519191881094,2.6299721209087057,3.6833561747329453
8,22.796536826789026,17.16739176677583,8.22725536454868,3.9856252110290527
9,22.796536826789026,18.19123708290639,7.3578447760966865,3.6721274611968093
10,24.32411106530377,18.30688742607559,4.974430393685559,4.013968628509829
11,25.23008389851451,18.919193158051513,8.80122287442957,3.7018461907829834
12,25.23008389851451,20.011497564688113,7.316217780993267,3.921982875199026
13,25.23008389851451,19.500423525009758,2.378793208538157,5.259553795471133
14,26.447283686007996,20.015186357652734,6.748972914071814,4.691557904022183
15,26.447283686007996,19.958276047876,8.846649087962014,4.80080874636262
16,26.447283686007996,20.215301286283147,4.417132729847228,5.320403037428988
17,26.447283686007996,20.239526182816828,8.069106118992194,5.131680278542618
18,26.752682351501175,21.04819570409035,7.753684152291001,4.952507602203939
19,26.752682351501175,20.455125061023562,6.1706859420051146,5.6293123991419405
20,26.752682351501175,20.398206850252617,1.94087970733191,5.87197499748889
21,26.752682351501175,20.41191036198574,6.25536923537107,5.659664580609638
22,26.752682351501175,20.485581493601078,2.9636657487899805,6.02271728715676
23,26.904180747857414,20.683007206514286,5.242897201747184,6.256794946320767
24,27.594568154506618,21.308989763505544,6.100489725658545,6.218984894357387
25,27.699718244751327,22.08829800619868,7.195844262335179,6.280134539383083
26,27.845800773122892,20.222914146577608,1.972266590131765,6.833647863551632
27,27.845800773122892,21.43996447221438,7.195844262335179,6.274453616379124
28,27.845800773122892,22.11428967821912,5.9458679533192855,5.949325036844306
29,27.845800773122892,20.908186301544713,8.377676917890982,6.367719013472448
30,27.845800773122892,21.30295559244599,5.762557382477872,6.123662186240903
31,27.845800773122892,20.873279772100673,6.393017338890799,6.6889069932228455
32,27.845800773122892,22.193533255629852,7.377465229204684,6.088019129431589
33,27.94017225452016,22.286510942912145,4.234251196655556,6.8768368056851
34,27.94017225452016,20.61380230880407,6.263243526664216,7.019572052554141
35,27.94017225452016,21.748551366387517,8.77423972115002,6.199663528286699
36,27.94017225452016,21.044228717938736,3.8080679413920984,6.862046775180063
37,27.94017225452016,21.67288804897455,9.089889895799763,6.455868560698317
38,27.94017225452016,20.501776211471746,5.608190392072693,7.060817803468733
39,27.941899455210372,22.643743904788955,7.797408059521945,6.6426128657418495
