generation,best_fitness,avg_fitness,worst_fitness,std_fitness
0,24.692759202302593,12.620281306601736,4.758253150005662,3.43551078673014
1,24.692759202302593,13.610265330949233,2.8192466315652007,4.155958686011015
2,25.5213973535218,14.761123804597693,0.6006449889921128,4.45935408558478
3,25.5213973535218,14.917163245104375,-1.3784418727544998,4.985050523162387
4,36.938360371138074,15.868942005809311,0.6567214542094485,5.824247771113595
5,36.938360371138074,16.18520175274413,2.580645297391043,5.393452048685553
6,36.938360371138074,16.266348238340335,2.2850320360041585,5.996384483486067
7,36.938360371138074,16.833643638552,6.556610675797228,5.594688451913471
8,36.938360371138074,15.944497596177458,0.6097711532267617,6.313239119980407
9,36.938360371138074,16.04945982876343,4.494631011830769,6.4356269080167925
10,36.938360371138074,16.774684819872196,6.285477430488487,6.192705005214309
11,36.938360371138074,17.4347052285218,2.880863551458531,6.188412940470982
12,36.938360371138074,17.146037103832004,-6.143983947049255,6.65058755496036
13,36.938360371138074,16.625531556380366,6.7562251509762135,6.485872389587507
14,36.938360371138074,16.52270000740804,3.5235527610105293,6.747440616864887
15,36.938360371138074,17.171841540269103,4.365071878593904,6.8247366752770535
16,36.938360371138074,16.64852602239372,-2.855859202611714,6.882364100527755
17,36.938360371138074,16.75406137603168,3.8332106597126296,6.805434313178313
18,36.938360371138074,17.515575755366694,4.802887889541819,6.41062849896988
19,36.938360371138074,17.109397013069707,5.538317789666546,6.560925056642179
20,36.938360371138074,16.875438462644556,5.61650156317299,7.2648695382463595
21,36.938360371138074,16.78434044441779,3.1590707896958508,7.109165388951068
22,36.938360371138074,17.17701026520994,2.042742562932793,6.818417517122508
23,36.938360371138074,16.933586604370607,2.575781251254753,7.283637005320285
24,36.938360371138074,17.200512235424338,0.5599450229147116,7.224601654698849
25,36.938360371138074,17.27081478583863,4.36638172316521,7.252144411528417
26,36.938360371138074,17.73017382961433,5.223262620036435,6.896480440613236
27,36.938360371138074,17.427511711271304,3.4152622734121585,7.275889590096239
28,36.938360371138074,17.472106475462954,1.8164645019772436,6.975703299764454
29,36.938360371138074,17.162383767401938,0.6707986294537951,7.2031127959916095
