generation,best_fitness,avg_fitness,worst_fitness,std_fitness
0,1129.2218656740797,163.42027979933104,33.7803866512123,204.13289184899295
1,1129.2218656740797,217.479462813051,59.62585194827001,249.01972832785302
2,1665.9043958894163,244.7401644527057,58.76710432681841,301.7302267488095
3,1665.9043958894163,204.27182785183396,59.30136138857063,271.8546482124844
4,1665.9043958894163,229.84022841333527,39.49806038222525,285.84974927845974
5,1665.9043958894163,241.1759979234427,59.06497321811832,277.2606412295656
6,1665.9043958894163,316.16344889466626,63.71605452134217,348.4653485408843
7,1671.7479440304437,298.0107723080466,67.21555211823265,365.50640917683523
8,1671.7479440304437,347.5075343010663,71.54368972936872,361.75886528623636
9,1671.7479440304437,434.46509468533577,38.69369561793343,426.6901929376637
10,1671.7479440304437,435.7695184757138,50.99874933407463,406.7747999552698
11,1671.7479440304437,439.2668785037181,49.48692763435953,401.7196717217924
12,1671.7479440304437,428.97328824006803,60.369417202711915,370.3866481316226
13,1671.7479440304437,328.0338468613632,64.8378303933233,347.66914234059624
14,1671.7479440304437,306.92692800568483,60.28177156140214,315.6898020014014
15,1671.7479440304437,376.51867306497405,50.93219131870402,399.76689868479747
16,1671.7479440304437,332.69610631440815,37.961735237051535,343.6324462257082
17,1671.7479440304437,342.0626188007039,54.396415472676516,379.19328685902934
18,1671.7479440304437,307.6563640454652,53.74691743160541,334.9237408581165
19,1671.7479440304437,337.8738291979286,35.79258307028234,380.8262500113434
20,1671.7479440304437,268.55330781150366,57.01154663659978,306.94133606321844
21,1671.7479440304437,330.9728108992917,53.94793840468098,351.4860910804938
22,1671.7479440304437,316.8960917797069,43.30268856674411,334.04891966642793
23,1671.7479440304437,320.5755113838546,64.27543399580999,337.0045494190689
24,1671.7479440304437,310.05267912863485,37.76499259488651,355.06616405909637
25,1671.7479440304437,343.55629475235685,45.60130765901247,357.13057344180726
26,1671.7479440304437,357.08638562776105,52.1159424149194,384.04454764542515
27,1671.7479440304437,309.16715019326887,50.22640339295989,329.6272815752529
28,1732.917010042319,352.7932971618055,48.52161907090249,388.5281604198466
29,1732.917010042319,293.95409701689715,52.41734880000878,360.58678747047503
30,1732.917010042319,304.3516304686092,42.00031946108491,354.72857160130894
31,1732.917010042319,321.48656853612255,49.3766976833576,359.0321402469117
32,1732.917010042319,341.7596826588863,27.07352041267765,354.21732089460323
33,1732.917010042319,262.109892912584,62.438212983256264,326.6880750463219
34,1732.917010042319,326.84213390827773,36.6029461548488,339.6497766553263
35,1732.917010042319,314.17774078059745,20.867487075500335,355.5534750599601
36,1732.917010042319,335.3017507090448,50.07072686482527,362.3295098436146
37,1732.917010042319,310.20115571048814,55.3840024300295,339.396238190016
38,1732.917010042319,386.9585234083427,64.49132201945018,380.41515842605247
39,1732.917010042319,342.9029754954068,61.00568956831276,375.8790893589606
