generation,best_fitness,avg_fitness,worst_fitness,std_fitness
0,30.9336558807762,11.967586227914474,-44.12856695828252,13.39332028326875
1,58.69113572422201,18.072391102043323,-6.2770741072873975,13.238149852065764
2,58.69113572422201,16.57639157750331,-4.049951433022405,14.968739301572574
3,58.69113572422201,21.607640750998044,-23.932648231798865,17.859006726336926
4,58.69113572422201,23.341162632193665,-15.807078339162684,17.787082683724343
5,58.69113572422201,30.232936175485303,-4.439471929206961,17.475326278857892
6,58.69113572422201,24.02922610967606,-9.319247744990744,19.039977329861998
7,58.69113572422201,25.489261479289027,-10.006447844612676,17.730154600057208
8,58.69113572422201,26.16398003631149,-7.521742849196702,20.67573825784197
9,58.69113572422201,24.973994586061313,-5.765998175482875,19.155892438285907
10,58.69113572422201,27.857706798999388,5.086251042512227,18.101940262744943
11,59.30386749677288,31.09778980810535,1.3044202086055972,18.886960923940713
12,59.30386749677288,28.911354332017236,4.0233268554192705,17.41723663053112
13,59.30386749677288,29.59861945025904,-6.792932036734196,20.168428931313027
14,59.30386749677288,22.938111393238422,-25.112926663422414,20.99592837712546
15,59.69786455951102,30.848282520267873,-8.12430950613986,19.585760192179706
16,59.69786455951102,26.86882514785066,-22.465579275473644,20.881770160805107
17,70.17194815365181,36.72074921548405,7.712439070718935,18.815303892931375
18,70.17194815365181,30.65553885651612,-3.544146576842711,20.024716939728606
19,70.17194815365181,25.326648161506608,-0.8084961704220461,21.396032501074764
20,70.17194815365181,27.71278529139964,-3.707257017152883,21.60608387500304
21,70.17194815365181,27.265652803556033,-23.041735682044184,21.274804882047608
22,70.17194815365181,33.59619209239128,-8.6344448646214,20.302235253883776
23,70.17194815365181,29.915988824951995,-15.955202939659662,20.21255216076932
24,70.17194815365181,29.033697148499684,-2.6207752016821946,19.963352434707133
25,70.17194815365181,34.04220962877405,-1.6238440467433017,20.231188583205505
26,70.17194815365181,31.805231082856164,-5.005979111975015,19.285012493114497
27,71.70199818680409,30.565703943086493,1.6841269850035996,21.098002689798676
28,71.70199818680409,34.2985987049825,3.1930562633706145,21.926319720284184
29,71.70199818680409,29.861671817711827,3.383857679326198,20.929560364978762
