generation,best_fitness,avg_fitness,worst_fitness,std_fitness
0,24.692759202302593,12.620281306601736,4.758253150005662,3.43551078673014
1,24.692759202302593,14.23218369075928,-1.3655278400053863,3.8217090053365212
2,26.13319976639006,14.562405805186327,5.003900135282498,4.460249931119112
3,26.13319976639006,14.762443421313476,-5.970875610128333,4.936480391385772
4,26.13319976639006,15.887264403434164,3.786290658178321,4.688758276393666
5,26.519969687594973,16.11405138782581,-1.12768351065646,5.030520174731613
6,26.519969687594973,15.82993967048996,1.4863758188519909,5.443430693868353
7,26.519969687594973,16.552226443845328,1.4395542134450898,5.40763969286414
8,28.967463517453545,16.363405481413093,6.221420085125969,5.491612418091479
9,28.967463517453545,16.552091102872986,5.179536038236494,5.580490645647817
10,28.967463517453545,16.508974572610292,2.115008649805618,5.606204729031105
11,28.967463517453545,17.52229129256514,2.9125780709722635,5.587610183667837
12,28.967463517453545,17.4056172102174,4.88290138197664,5.584509162459958
13,28.967463517453545,16.443264455400058,-6.079795457589807,6.694473092001389
14,28.967463517453545,17.752823559429082,5.7524374345951985,5.9755567985202145
15,28.967463517453545,17.994014599444697,8.188998729084199,5.870122673667678
16,28.967463517453545,17.44665937340723,2.9908850780380756,6.47497123979118
17,28.967463517453545,17.521355748500532,-3.510737379765537,6.685919740122255
18,28.967463517453545,17.836978737175716,-2.042397813958236,6.621560726078968
19,28.967463517453545,17.557729999064275,0.8277103552553022,6.400128632865038
20,28.967463517453545,18.08918314528749,6.581867491978064,6.030423250914236
21,28.967463517453545,17.377826735048814,-2.990163458031038,6.630247882406181
22,28.967463517453545,17.529910772371586,7.206326173072242,6.541314939805215
23,28.967463517453545,17.84386239838177,-0.12452464586655357,6.730426299597978
24,28.967463517453545,18.132641569328698,8.013439404914145,6.0436317955833925
25,31.43336930005456,18.070755615590905,-6.385538419852489,6.85059125807012
26,31.43336930005456,17.61675827781723,-1.4319474593160457,6.9791845619301585
27,31.43336930005456,18.344293798543017,5.639773867994117,6.569112731959519
28,31.43336930005456,18.065595265539947,4.274147900887145,6.794547957019163
29,31.43336930005456,18.017673965983146,5.8631648261593705,6.853164558648023
